duration_seconds,epoch
0.195,2
0.1984,2
0.2033,2
0.1732,2
0.1825,2
0.2247,2
0.21,2
0.1661,2
0.1795,2
0.1811,2
0.2063,2
0.1905,2
0.1651,2
0.2009,2
0.2161,2
0.183,2
0.1701,2
0.172,2
0.172,2
0.2019,2
0.1871,2
0.1731,2
0.222,2
0.201,2
0.2167,2
0.221,2
0.181,2
0.1975,2
0.1855,2
0.2,2
0.1565,2
0.2081,2
0.2251,2
0.1765,2
0.191,2
0.21,2
0.1991,2
0.18,2
0.1731,2
0.2038,2
0.222,2
0.1752,2
0.1816,2
0.189,2
0.1941,2
0.212,2
0.2057,2
0.1931,2
0.1753,2
0.1791,2
0.1848,2
0.1991,2
0.2177,2
0.2093,2
0.178,2
0.183,2
0.227,2
0.2072,2
0.1982,2
0.189,2
0.1941,2
0.168,2
0.1785,2
0.2171,2
0.1775,2
0.2101,2
0.1971,2
0.2162,2
0.1135,2
0.1935,3
0.1597,3
0.1531,3
0.1637,3
0.1587,3
0.1426,3
0.1531,3
0.1612,3
0.1395,3
0.1814,3
0.193,3
0.1654,3
0.1645,3
0.156,3
0.1485,3
0.1744,3
0.1812,3
0.1721,3
0.1699,3
0.161,3
0.1512,3
0.1961,3
0.1746,3
0.165,3
0.184,3
0.165,3
0.1795,3
0.1691,3
0.1641,3
0.1829,3
0.205,3
0.1795,3
0.1729,3
0.2185,3
0.1659,3
0.2251,3
0.2195,3
0.2231,3
0.2175,3
0.2285,3
0.2036,3
0.2099,3
0.2175,3
0.2015,3
0.185,3
0.191,3
0.1745,3
0.2084,3
0.2063,3
0.215,3
0.1802,3
0.1715,3
0.1783,3
0.1751,3
0.192,3
0.19,3
0.2084,3
0.1919,3
0.2143,3
0.209,3
0.1875,3
0.176,3
0.177,3
0.2111,3
0.2082,3
0.2259,3
0.2347,3
0.1791,3
0.1971,3
0.172,3
0.211,3
0.1631,3
0.1616,3
0.2337,3
0.181,3
0.2179,3
0.204,3
0.2021,3
0.2145,3
0.1832,3
0.2001,3
0.2011,3
0.1703,3
0.2331,3
0.1952,3
0.2271,3
0.2004,3
0.1665,3
0.1863,3
0.1932,3
0.1986,3
0.2526,3
0.1982,3
0.2133,3
0.1801,3
0.1934,3
0.2199,3
0.184,3
0.185,3
0.2034,3
0.2003,3
0.1795,3
0.21,3
0.2069,3
0.1595,3
0.2151,3
0.2057,3
0.1907,3
0.2171,3
0.1771,3
0.2071,3
0.207,3
0.1882,3
0.22,3
0.203,3
0.1812,3
0.246,3
0.2321,3
0.1756,3
0.1795,3
0.2269,3
0.1785,3
0.1725,3
0.1692,3
0.1949,3
0.196,3
0.2424,3
0.164,3
0.2129,3
0.1721,3
0.1991,3
0.167,3
0.1839,3
0.1617,3
0.189,3
0.1871,3
0.2546,3
0.1565,3
0.1754,3
0.1956,3
0.171,3
0.215,3
0.159,3
0.1385,3
0.204,4
0.1646,4
0.1654,4
0.1513,4
0.1942,4
0.204,4
0.1845,4
0.185,4
0.1481,4
0.1713,4
0.16,4
0.1803,4
0.1841,4
0.1415,4
0.1765,4
0.1895,4
0.166,4
0.1889,4
0.1735,4
0.17,4
0.1471,4
0.1581,4
0.201,4
0.1841,4
0.1673,4
0.1629,4
0.1622,4
0.146,4
0.1529,4
0.204,4
0.1921,4
0.2256,4
0.2035,4
0.194,4
0.1851,4
0.1751,4
0.209,4
0.2112,4
0.2004,4
0.2433,4
0.1761,4
0.18,4
0.1655,4
0.176,4
0.195,4
0.1834,4
0.18,4
0.2301,4
0.1942,4
0.169,4
0.2295,4
0.1821,4
0.2102,4
0.1989,4
0.1761,4
0.2111,4
0.1952,4
0.2072,4
0.1833,4
0.195,4
0.2233,4
0.2365,4
0.197,4
0.1691,4
0.191,4
0.2251,4
0.1961,4
0.191,4
0.2149,4
0.1625,4
0.2038,4
0.2322,4
0.1921,4
0.1823,4
0.2,4
0.2078,4
0.1886,4
0.1725,4
0.1974,4
0.205,4
0.1926,4
0.1681,4
0.2142,4
0.2151,4
0.17,4
0.2113,4
0.1884,4
0.1894,4
0.1851,4
0.1723,4
0.1705,4
0.2003,4
0.195,4
0.1957,4
0.1991,4
0.2029,4
0.2001,4
0.2191,4
0.177,4
0.209,4
0.2122,4
0.1595,4
0.177,4
0.1711,4
0.2116,4
0.179,4
0.2375,4
0.2031,4
0.2258,4
0.1775,4
0.1771,4
0.1944,4
0.2054,4
0.2041,4
0.2034,4
0.1714,4
0.188,4
0.169,4
0.181,4
0.2219,4
0.1791,4
0.209,4
0.1716,4
0.169,4
0.1939,4
0.187,4
0.2135,4
0.1791,4
0.1635,4
0.201,4
0.1941,4
0.1933,4
0.1866,4
0.2027,4
0.2431,4
0.1838,4
0.1826,4
0.2004,4
0.188,4
0.2097,4
0.1801,4
0.1929,4
0.2289,4
0.1834,4
