duration_seconds,epoch
0.1147,0
0.0954,0
0.0924,0
0.0724,0
0.0668,0
0.0775,0
0.0814,0
0.0795,0
0.0808,0
0.0651,0
0.0582,0
0.0811,0
0.0637,0
0.0831,0
0.0617,0
0.0791,0
0.0725,0
0.0625,0
0.0635,0
0.0638,0
0.0776,0
0.0831,0
0.0753,0
0.0792,0
0.0684,0
0.0643,0
0.0637,0
0.0794,0
0.0796,0
0.078,0
0.0795,0
0.0897,0
0.0672,0
0.0625,0
0.086,0
0.057,0
0.0639,0
0.0633,0
0.0538,0
0.0624,0
0.0779,0
0.0885,0
0.0543,0
0.0634,0
0.0631,0
0.0699,0
0.0538,0
0.0786,0
0.0636,0
0.065,0
0.0609,0
0.0804,0
0.0817,0
0.0612,0
0.0791,0
0.0641,0
0.0729,0
0.0791,0
0.0636,0
0.0795,0
0.0632,0
0.0681,0
0.0639,0
0.0637,0
0.0786,0
0.0659,0
0.0627,0
0.052,0
0.078,0
0.079,0
0.0942,0
0.0787,0
0.0949,0
0.0736,0
0.0726,0
0.0726,0
0.0626,0
0.0809,0
0.0788,0
0.0778,0
0.0736,0
0.0787,0
0.0633,0
0.0645,0
0.0621,0
0.0636,0
0.0851,0
0.0999,0
0.0797,0
0.098,0
0.0737,0
0.0788,0
0.0917,0
0.0629,0
0.0632,0
0.0787,0
0.0792,0
0.0791,0
0.0791,0
0.0869,0
0.0516,0
0.0631,0
0.0738,0
0.0606,0
0.0786,0
0.0787,0
0.0783,0
0.0644,0
0.0634,0
0.0829,0
0.0812,0
0.0731,0
0.0958,0
0.0802,0
0.0851,0
0.0957,0
0.0868,0
0.0716,0
0.0728,0
0.0655,0
0.0479,0
0.0708,0
0.0633,0
0.0823,0
0.1329,0
0.0723,0
0.0639,0
0.0569,0
0.0468,0
0.0633,0
0.0692,0
0.0892,0
0.0799,0
0.0631,0
0.0789,0
0.0842,0
0.1052,0
0.0689,0
0.0639,0
0.0698,0
0.0664,0
0.0633,0
0.0782,0
0.0628,0
0.0665,0
0.0588,0
0.0683,0
0.0629,0
0.0942,0
0.0706,0
0.0474,0
0.0817,0
0.0763,0
0.0737,0
0.0638,0
0.0648,0
