total,text,img,nodenum,concat
0.1137,0.004,0.1077,0.001,0.0
0.1115,0.004,0.1055,0.001,0.0
0.1075,0.004,0.1015,0.001,0.0
0.1153,0.007,0.1038,0.001,0.001
0.1216,0.006,0.1116,0.002,0.0
0.1213,0.006,0.1093,0.002,0.0
0.1207,0.007,0.1107,0.001,0.0
0.1139,0.004,0.1059,0.001,0.001
0.1124,0.005,0.1034,0.002,0.0
0.1005,0.005,0.0925,0.001,0.0
0.1129,0.003,0.1068,0.001,0.0
0.1205,0.007,0.1075,0.002,0.0
0.1302,0.006,0.1198,0.002,0.0
0.1165,0.004,0.1095,0.001,0.0
0.1131,0.007,0.1011,0.002,0.0
0.1154,0.0035,0.1079,0.001,0.001
0.115,0.0041,0.1079,0.001,0.0
0.1126,0.006,0.1026,0.001,0.001
0.1022,0.005,0.0932,0.001,0.001
0.1199,0.006,0.1099,0.002,0.0
0.1048,0.004,0.0978,0.001,0.0
0.1139,0.006,0.1049,0.001,0.0
0.1185,0.006,0.1086,0.001,0.0009
0.1109,0.0059,0.1009,0.001,0.001
0.1223,0.005,0.1133,0.002,0.0
0.1285,0.007,0.1175,0.002,0.0
0.1205,0.005,0.1115,0.001,0.0
0.1143,0.004,0.107,0.001,0.0
0.1222,0.0087,0.1085,0.001,0.0
0.1275,0.006,0.1185,0.001,0.0
0.1176,0.005,0.1086,0.001,0.0
0.1073,0.0041,0.1013,0.001,0.0
0.1227,0.005,0.1145,0.001,0.0
0.1108,0.003,0.1048,0.001,0.0
0.1074,0.005,0.1005,0.001,0.0
0.1071,0.004,0.0989,0.002,0.0
0.1119,0.0051,0.1038,0.001,0.0
0.1106,0.005,0.1005,0.001,0.0
0.1047,0.004,0.0987,0.0011,0.0
0.1139,0.006,0.1049,0.001,0.0
0.1117,0.0082,0.0984,0.001,0.001
0.1182,0.004,0.1102,0.002,0.0
0.1167,0.006,0.1067,0.001,0.001
0.1135,0.005,0.1045,0.001,0.001
0.1277,0.009,0.1117,0.002,0.0
0.1215,0.004,0.1141,0.001,0.0
0.1162,0.004,0.1077,0.001,0.001
0.1162,0.0051,0.108,0.001,0.0
0.1085,0.003,0.1026,0.0009,0.0
0.1116,0.0051,0.1016,0.002,0.0
0.1246,0.0068,0.1135,0.001,0.001
0.1295,0.005,0.1225,0.001,0.0
0.1245,0.006,0.1145,0.002,0.0
0.1055,0.004,0.0985,0.001,0.0
0.1085,0.004,0.1005,0.001,0.001
0.1118,0.006,0.1019,0.001,0.001
0.1051,0.004,0.0971,0.001,0.001
0.1241,0.009,0.1085,0.003,0.0
0.1207,0.006,0.1117,0.001,0.0
0.1241,0.0061,0.1148,0.001,0.0
0.1155,0.0055,0.1056,0.002,0.0
0.1176,0.0061,0.1063,0.0021,0.0
0.1045,0.006,0.0935,0.001,0.001
0.1385,0.005,0.1295,0.001,0.001
0.1188,0.006,0.1088,0.001,0.0
0.1138,0.0081,0.1016,0.001,0.001
0.1132,0.005,0.1042,0.001,0.0
0.0955,0.0055,0.087,0.001,0.0
0.1328,0.0066,0.1217,0.001,0.001
0.1246,0.008,0.1107,0.0019,0.001
0.1125,0.005,0.1045,0.001,0.0
0.0835,0.005,0.0755,0.001,0.0
0.1226,0.006,0.1116,0.002,0.0
0.1066,0.005,0.0976,0.001,0.0
0.1085,0.008,0.0945,0.002,0.0
0.1462,0.006,0.1352,0.002,0.0
0.1053,0.005,0.0972,0.001,0.0
0.1255,0.006,0.1145,0.001,0.001
0.1291,0.0081,0.116,0.002,0.0
0.1176,0.009,0.1026,0.002,0.0
0.1097,0.005,0.1006,0.001,0.0011
0.1048,0.004,0.0978,0.001,0.0
0.1069,0.007,0.0946,0.001,0.001
0.1106,0.005,0.1016,0.001,0.001
0.1231,0.0061,0.1125,0.0,0.0015
0.1195,0.0081,0.1074,0.001,0.0
0.1097,0.003,0.1047,0.001,0.0
0.0839,0.0036,0.0783,0.001,0.0
