total,text,img,nodenum,concat
0.1907,0.0156,0.1751,0.0,0.0
0.2054,0.0156,0.1897,0.0,0.0
0.1943,0.0144,0.1799,0.0,0.0
0.2441,0.0156,0.2279,0.0005,0.0
0.2295,0.0156,0.2139,0.0,0.0
0.2214,0.0,0.2214,0.0,0.0
0.2142,0.0106,0.1861,0.0,0.0
0.2214,0.0,0.2058,0.0,0.0
0.2346,0.0019,0.2183,0.0,0.0
0.214,0.0,0.1899,0.013,0.0
0.2202,0.0,0.2202,0.0,0.0
0.1898,0.0156,0.1742,0.0,0.0
0.2302,0.0,0.2145,0.0,0.0
0.219,0.0091,0.2002,0.0,0.0
0.2164,0.0156,0.1922,0.0085,0.0
0.199,0.0105,0.1885,0.0,0.0
0.2083,0.0164,0.1892,0.0027,0.0
0.1967,0.0,0.181,0.0,0.0157
0.2221,0.0162,0.1989,0.007,0.0
0.2076,0.0066,0.1899,0.008,0.0
0.2269,0.0075,0.1984,0.0075,0.0
0.1893,0.0,0.1893,0.0,0.0
0.2038,0.0,0.2038,0.0,0.0
0.2052,0.0049,0.2003,0.0,0.0
0.2245,0.0163,0.2055,0.0027,0.0
0.2078,0.0077,0.198,0.002,0.0
0.207,0.006,0.194,0.0,0.0
0.2059,0.0156,0.1903,0.0,0.0
0.2198,0.0,0.2042,0.0,0.0
0.2006,0.0062,0.1905,0.0,0.0
0.2063,0.0085,0.1902,0.0076,0.0
0.2072,0.0,0.2072,0.0,0.0
0.1997,0.0,0.1907,0.0,0.0
0.2195,0.0,0.2052,0.0,0.0
0.1989,0.0075,0.1774,0.0141,0.0
0.2051,0.0156,0.1895,0.0,0.0
0.2093,0.0161,0.1932,0.0,0.0
0.1903,0.0084,0.1664,0.0155,0.0
0.2041,0.0145,0.1896,0.0,0.0
0.205,0.0156,0.1894,0.0,0.0
0.2132,0.0134,0.1921,0.0078,0.0
0.2249,0.0177,0.2072,0.0,0.0
0.2262,0.0134,0.2104,0.0015,0.0
0.2196,0.0,0.2087,0.0,0.0109
0.222,0.0202,0.2018,0.0,0.0
0.2067,0.0161,0.1781,0.0125,0.0
0.189,0.0,0.189,0.0,0.0
0.2205,0.0172,0.2034,0.0,0.0
0.1974,0.0085,0.1733,0.0156,0.0
0.2062,0.0156,0.1906,0.0,0.0
0.2048,0.007,0.1822,0.0156,0.0
0.207,0.0156,0.1757,0.0,0.0157
0.1899,0.0,0.1899,0.0,0.0
0.1736,0.0,0.1579,0.0,0.0
0.2842,0.0088,0.2077,0.0145,0.0
0.1865,0.0172,0.1655,0.0,0.0
0.1927,0.008,0.1846,0.0,0.0
0.1853,0.0129,0.1724,0.0,0.0
0.1958,0.0159,0.1589,0.0166,0.0
0.19,0.0125,0.1775,0.0,0.0
0.174,0.0,0.174,0.0,0.0
0.1701,0.012,0.1581,0.0,0.0
0.1988,0.0102,0.1743,0.0,0.0143
0.2086,0.0116,0.1937,0.0027,0.0005
0.1895,0.0169,0.1726,0.0,0.0
0.1709,0.0115,0.1594,0.0,0.0
0.1668,0.0075,0.1593,0.0,0.0
0.178,0.0025,0.1717,0.0008,0.0
0.1922,0.0158,0.1731,0.0027,0.0006
0.1857,0.0084,0.1672,0.0,0.005
0.1896,0.0059,0.1815,0.0,0.0
0.1937,0.0041,0.1896,0.0,0.0
0.1906,0.0,0.1749,0.0,0.0157
0.1801,0.007,0.1731,0.0,0.0
0.2291,0.0031,0.2079,0.0038,0.0005
0.1907,0.0,0.1862,0.0,0.0
0.1781,0.009,0.1691,0.0,0.0
0.1903,0.0,0.1903,0.0,0.0
0.1989,0.008,0.1884,0.0025,0.0
0.2016,0.0094,0.176,0.0163,0.0
0.1924,0.017,0.1748,0.0005,0.0
0.283,0.0228,0.245,0.0077,0.0012
0.2523,0.012,0.2332,0.0035,0.0
0.2329,0.0057,0.2126,0.0106,0.0
0.2573,0.0151,0.2274,0.009,0.0
0.2218,0.0,0.2198,0.002,0.0
0.2219,0.016,0.2059,0.0,0.0
0.205,0.0177,0.1873,0.0,0.0
0.1962,0.0085,0.1877,0.0,0.0
0.2359,0.0041,0.2199,0.0,0.0
0.1857,0.0,0.1857,0.0,0.0
0.2083,0.0082,0.1973,0.0028,0.0
0.1907,0.0,0.1907,0.0,0.0
0.2203,0.0156,0.2047,0.0,0.0
0.2359,0.0164,0.2163,0.0027,0.0005
0.2114,0.0084,0.198,0.0,0.0
0.1908,0.0158,0.175,0.0,0.0
0.208,0.0,0.1884,0.0153,0.0
0.1893,0.0054,0.1839,0.0,0.0
0.226,0.004,0.202,0.0032,0.0014
0.2154,0.011,0.1949,0.0094,0.0
0.1965,0.0078,0.1844,0.0,0.0
0.2114,0.0135,0.1923,0.0,0.0056
0.2045,0.0154,0.1891,0.0,0.0
0.226,0.012,0.2129,0.001,0.0
0.2129,0.0104,0.1899,0.0049,0.0005
0.2386,0.0164,0.2165,0.0047,0.0011
0.3132,0.0282,0.2628,0.0032,0.0005
0.2086,0.0073,0.1987,0.0,0.0
0.1999,0.0171,0.1828,0.0,0.0
0.2116,0.0152,0.1954,0.001,0.0
0.2035,0.0072,0.1838,0.0,0.009
0.2075,0.0097,0.1963,0.0,0.0
0.1936,0.0,0.1773,0.0,0.0
0.2015,0.0085,0.1885,0.0,0.0
0.1984,0.0161,0.1788,0.0035,0.0
0.207,0.0,0.2049,0.0,0.0
0.2171,0.0062,0.1988,0.0,0.0
0.2067,0.0164,0.1903,0.0,0.0
0.2025,0.0086,0.1737,0.0155,0.0
0.2014,0.0107,0.1908,0.0,0.0
0.1925,0.0163,0.1762,0.0,0.0
0.2048,0.0,0.2048,0.0,0.0
0.205,0.0032,0.1884,0.0,0.0
0.1967,0.009,0.1876,0.0,0.0
0.1802,0.0158,0.1643,0.0,0.0
0.2567,0.0051,0.2051,0.0042,0.0
0.2536,0.0275,0.1955,0.0,0.0
0.2038,0.0119,0.1868,0.0,0.0
0.1971,0.0153,0.1817,0.0,0.0
0.1964,0.014,0.1824,0.0,0.0
0.1873,0.0155,0.1717,0.0,0.0
0.1905,0.0,0.179,0.0105,0.0
0.2005,0.0155,0.1815,0.0035,0.0
0.1902,0.0206,0.1696,0.0,0.0
0.2107,0.008,0.198,0.0042,0.0005
0.171,0.0126,0.1584,0.0,0.0
0.1782,0.008,0.1671,0.0,0.0
0.1934,0.0161,0.1746,0.0027,0.0
0.1995,0.0079,0.1825,0.0,0.0045
0.1866,0.0,0.1866,0.0,0.0
0.2077,0.0055,0.1922,0.0,0.0
0.1882,0.0115,0.1582,0.0142,0.0
0.1745,0.015,0.1595,0.0,0.0
0.189,0.0,0.1864,0.0,0.0
0.1737,0.0,0.1737,0.0,0.0
0.175,0.0,0.175,0.0,0.0
0.1976,0.0161,0.174,0.0,0.0075
0.1989,0.0096,0.1893,0.0,0.0
0.2139,0.0132,0.197,0.0037,0.0
0.2266,0.0167,0.2099,0.0,0.0
0.2038,0.0,0.2038,0.0,0.0
0.2152,0.0,0.2082,0.0,0.0
0.2223,0.0082,0.1917,0.012,0.0
0.2163,0.0167,0.1896,0.0101,0.0
0.2246,0.0165,0.1897,0.0184,0.0
0.2061,0.0,0.2031,0.0,0.0
0.1975,0.0089,0.1886,0.0,0.0
0.1978,0.0,0.1903,0.0,0.0
0.2054,0.0,0.2054,0.0,0.0
0.2221,0.0061,0.1999,0.0,0.0
0.2207,0.0203,0.2004,0.0,0.0
0.2063,0.015,0.1914,0.0,0.0
0.244,0.0057,0.2383,0.0,0.0
0.2425,0.0124,0.227,0.0025,0.0
0.2362,0.0177,0.2185,0.0,0.0
0.212,0.0077,0.1908,0.009,0.0
0.1984,0.0086,0.1898,0.0,0.0
0.2059,0.015,0.1909,0.0,0.0
0.2208,0.0,0.2139,0.0028,0.0005
0.2229,0.0304,0.186,0.0065,0.0
0.2003,0.007,0.1869,0.0043,0.0
0.2055,0.0152,0.1903,0.0,0.0
0.2144,0.0126,0.1818,0.0132,0.0
0.2234,0.0161,0.2037,0.0036,0.0
0.2062,0.0,0.2062,0.0,0.0
0.2059,0.0041,0.1861,0.0,0.0
0.2122,0.0005,0.1929,0.0,0.0136
0.2056,0.0154,0.1902,0.0,0.0
0.1742,0.0156,0.1585,0.0,0.0
0.1916,0.0085,0.1755,0.0,0.0
0.206,0.0015,0.1893,0.0,0.0
0.2095,0.008,0.2015,0.0,0.0
0.232,0.0102,0.1932,0.0087,0.0015
0.2012,0.0,0.1902,0.0,0.0
0.2264,0.011,0.2057,0.0,0.0
0.2056,0.0148,0.1908,0.0,0.0
0.2067,0.0076,0.1991,0.0,0.0
0.2049,0.0,0.2049,0.0,0.0
0.2045,0.0159,0.1886,0.0,0.0
0.2023,0.0164,0.1859,0.0,0.0
0.2049,0.0168,0.1882,0.0,0.0
0.1906,0.0041,0.1719,0.002,0.0
0.1924,0.0065,0.1767,0.0,0.0
0.2084,0.0155,0.19,0.003,0.0
0.2112,0.0091,0.1984,0.0,0.0
0.2054,0.0156,0.1898,0.0,0.0
0.1784,0.0156,0.1628,0.0,0.0
