duration_seconds,epoch
0.0911,0
0.0701,0
0.0839,0
0.0641,0
0.0603,0
0.0594,0
0.0657,0
0.0602,0
0.0705,0
0.0644,0
0.0676,0
0.0604,0
0.0672,0
0.0694,0
0.0711,0
0.07,0
0.0647,0
0.0765,0
0.0644,0
0.0681,0
0.0775,0
0.0721,0
0.0722,0
0.0687,0
0.0642,0
0.0602,0
0.0644,0
0.0608,0
0.0599,0
0.0629,0
0.0627,0
0.0606,0
0.18,0
0.0678,0
0.0623,0
0.0562,0
0.0692,0
0.0659,0
0.0638,0
0.0947,0
0.0707,0
0.0617,0
0.0582,0
0.0596,0
0.0608,0
0.069,0
0.0649,0
0.0643,0
0.0693,0
0.0642,0
0.0604,0
0.0635,0
0.0492,0
0.067,0
0.0667,0
0.0654,0
0.0615,0
0.0632,0
0.082,0
0.0631,0
0.0664,0
0.0716,0
0.0769,0
0.0827,0
0.073,0
0.0642,0
0.0668,0
0.0994,0
0.0832,0
0.0876,0
0.0655,0
0.066,0
0.0615,0
0.0683,0
0.0611,0
0.0704,0
0.0637,0
0.0764,0
0.0739,0
0.0749,0
0.06,0
0.0653,0
0.0602,0
0.0659,0
0.066,0
0.0657,0
0.0657,0
0.0561,0
0.0677,0
0.0599,0
0.0622,0
0.0675,0
0.0819,0
0.0699,0
0.0714,0
0.0663,0
0.0641,0
0.0646,0
0.0679,0
0.0732,0
0.0832,0
0.0639,0
0.0859,0
0.0679,0
0.0627,0
0.0586,0
0.0923,0
0.0653,0
0.0625,0
0.0667,0
0.0663,0
0.0665,0
0.0662,0
0.0636,0
0.0617,0
0.0674,0
0.0675,0
0.0766,0
0.066,0
0.0615,0
0.0709,0
0.0755,0
0.0756,0
0.0704,0
0.0697,0
0.0736,0
0.0753,0
0.0854,0
0.0824,0
0.0779,0
0.0753,0
0.0736,0
0.0798,0
0.0723,0
0.0739,0
0.0757,0
0.0889,0
0.0818,0
0.0762,0
0.0743,0
0.0769,0
0.0786,0
0.0697,0
0.0638,0
0.0721,0
0.0694,0
0.0841,0
0.0656,0
0.089,0
0.0835,0
0.0766,0
0.0746,0
0.0801,0
0.0855,0
0.0833,0
0.087,0
0.0781,0
0.0807,0
0.0765,0
0.0782,0
0.0769,0
0.0906,0
0.0988,0
0.0954,0
0.0946,0
0.0902,0
0.0871,0
0.0884,0
0.0764,0
0.0776,0
0.0827,0
0.0739,0
0.0743,0
0.0849,0
0.0751,0
0.0889,0
0.0782,0
0.0783,0
0.0775,0
0.0793,0
0.086,0
0.1162,0
0.131,0
0.0891,0
0.0965,0
0.0881,0
0.0805,0
0.0809,0
0.0805,0
0.081,0
0.0765,0
0.0696,0
0.0733,0
0.0892,0
0.0759,0
0.0946,0
0.0858,0
0.071,0
0.0699,0
0.0803,0
0.0832,0
0.0739,0
0.0784,0
0.0787,0
0.0755,0
0.0732,0
0.0761,0
0.0914,0
0.0775,0
0.0832,0
0.0738,0
0.0784,0
0.1876,0
0.0906,0
0.0788,0
0.0793,0
0.0824,0
0.0769,0
0.0725,0
0.0783,0
0.0822,0
0.1121,0
0.0878,0
0.0763,0
0.0812,0
0.0724,0
0.0771,0
0.0916,0
0.0704,0
0.0843,0
0.0762,0
0.0744,0
0.0737,0
0.0767,0
0.0875,0
0.136,0
0.0991,0
0.0978,0
0.0764,0
0.0632,0
0.0824,0
0.0834,0
0.074,0
0.0774,0
0.0827,0
0.0816,0
0.1007,0
0.0815,0
0.0813,0
0.0835,0
0.0738,0
0.0998,0
0.08,0
0.1007,0
0.0897,0
0.0765,0
0.0763,0
0.087,0
0.076,0
0.0738,0
0.0761,0
0.0673,0
0.0747,0
0.0677,0
0.0745,0
0.0741,0
0.0716,0
0.0715,0
0.0703,0
0.0724,0
0.0764,0
0.0718,0
0.0743,0
0.0753,0
0.0651,0
0.0695,0
0.0712,0
0.0693,0
0.0785,0
0.0725,0
0.0718,0
0.0707,0
0.0693,0
0.0704,0
0.0783,0
0.0764,0
0.0693,0
0.0733,0
0.071,0
0.0698,0
0.0724,0
0.0709,0
0.067,0
0.0614,0
0.0889,0
0.0754,0
0.0793,0
0.1025,0
0.0816,0
0.0814,0
0.0761,0
0.0803,0
0.0923,0
0.0882,0
0.1026,0
0.0676,0
0.0634,0
0.079,0
0.0629,0
0.0752,0
0.0646,0
